,text,label
219,"A billionaire Russian banker, Oleg Tinkov, has given up A billionaire Russian banker, Oleg Tinkov's Russian citizenship because of the war in Ukraine and condemned ""Putin fascism"".",
220,"In an Instagram post, A billionaire Russian banker, Oleg Tinkov said: ""A billionaire Russian banker, Oleg Tinkov can't and won't be associated with a fascist country that started a war with a fascist country that started a war with their peaceful neighbour's peaceful neighbour.""",
221,Few Russian tycoons have criticised Russia's's invasion of Ukraine in public.,
222,"An independent Russian news source, Sota Vision, tweeted a photo of A billionaire Russian banker, Oleg Tinkov's certificate showing A billionaire Russian banker, Oleg Tinkov's Russian citizenship terminated, as well as A billionaire Russian banker, Oleg Tinkov's tirade on Instagram against Putin's Russia.",
223,"an Instagram post the disappearance after an Instagram post was published, but A billionaire Russian banker, Oleg Tinkov has since posted again on the social media site and blamed ""Kremlin trolls"" for the disappearance.",
224,"In the latest post, A billionaire Russian banker, Oleg Tinkov also said A billionaire Russian banker, Oleg Tinkov was taking legal action to remove A billionaire Russian banker, Oleg Tinkov's name from the online Tinkoff Bank, one of Russia's largest lenders, with about 20 million customers, explaining that A billionaire Russian banker, Oleg Tinkov does not want to be linked to ""the online Tinkoff Bank, one of Russia's largest lenders, with about 20 million customers"".",
225,"In April, A billionaire Russian banker, Oleg Tinkov castigated Kremlin in even stronger terms, condemning what A billionaire Russian banker, Oleg Tinkov called a regime based on nepotism and servility.",
226,"""The Kremlin bureaucrats are shocked that not just The Kremlin bureaucrats, but also The Kremlin bureaucrats's children now won't travel to the Mediterranean in summer.",
227,"Businessmen are trying to save the remains of Businessmen's property,"" A billionaire Russian banker, Oleg Tinkov said.",
228,"The Western sanctions on A billionaire Russian banker, Oleg Tinkov and other top Russian business figures - known as ""oligarchs"" - include travel bans, asset freezes and impounding of planes and yachts.",
229,"Putin's political and military power relies heavily on the support of billionaires, who got rich through Kremlin connections.",
230,"The buyer was one of Russia's's richest men, Vladimir Potanin, head of the mining giant Norilsk Nickel.",
231,"the company he founded - TCS Group Holding, based in Cyprus's businesses under the Tinkoff brand include banking, insurance and mobile phones.",
232,"Media reports say another Russian banker, Nikolay Storonsky, has also given up another Russian banker, Nikolay Storonsky's Russian citizenship.",
233,"another Russian banker, Nikolay Storonsky has British citizenship and founded the British fintech start-up Revolut.",
234,"another Russian banker, Nikolay Storonsky condemned the war in Ukraine in a blog post earlier this year, highlighting another Russian banker, Nikolay Storonsky's Ukrainian family connections.",
235,"Elon Musk will be Twitter's's chief executive after the $44bn (£38.3bn) deal Twitter's last week, ending months of back and forth over the $44bn (£38.3bn) deal.",
236,"The reforms Elon Musk is contemplating include changes for how Twitter's verifies accounts, as well as job cuts.",
237,The Washington Post has the report that a first round of cuts is under discussion that could affect 25% of Twitter's's staff.,
238,Twitter's did not respond to a request for comment from The Washington Post on the report.,
239,"Top executives have already been removed, as Elon Musk brings in high profile allies to Twitter's.",
240,The latest move will mean that Elon Musk is now chief executive of three companies.,
241,"Along with taking the top role at Twitter's, Elon Musk is chief executive of electric car maker Tesla and rocket company SpaceX.",
242,"However, Elon Musk has indicated that Elon Musk's position at Twitter's may be temporary.",
243,"""Elon Musk is the singular solution Twitter co-founder Jack Dorsey trust.",
244,"Twitter co-founder Jack Dorsey trust Elon Musk's mission to extend the light of consciousness,"" Twitter co-founder Jack Dorsey said in a tweet after the $44bn (£38.3bn) deal was approved by Twitter's's former management team.",
245,"Later on Tuesday, responding to a Twitter's user calling for Twitter's to purge accounts that had been inactive for more than a year, Elon Musk said ""definitely"".",
246,"his profile details on the social media site has since been updated to ""Twitter's Complaint Hotline Operator"".",
247,"Elon Musk is now the sole director of Twitter's, another filing on Monday showed.",
248,The nine ousted directors include former chairman of Twitter's board of directors Bret Taylor and former chief executive Parag Agrawal.,
249,"""the government should be concerned that the Saudis, who have a clear interest in repressing political speech and impacting US politics, are now the second-largest owner of Twitter's,"" Senator Chris Murphy, a Democrat, wrote on Twitter's.",
250,"""There is a clear national-security issue at stake and CFIUS [the Committee on Foreign Investment in the US] should do a review.""",
