,paper,title,summ,authors,full_text,date,date_time,article_id,coref_text
219,bat,"UK PM Truss quits, Tories vow new leader next week",Conservative leader Liz Truss quits as UK prime minister after a brief and chaotic tenure that lasted just six weeks in power. Leer más,Sam Forster,"UK PM Truss quits, Tories vow new leader next week. Conservative leader Liz Truss quits as UK prime minister after a brief and chaotic tenure that lasted just six weeks in power. Leer más",2022-10-20,2022-10-20 22:04:20,219,"UK PM Truss quits, Tories vow new leader next week. Truss quits as UK prime minister after a brief and chaotic tenure that lasted just six weeks in power. Leer más"
220,bat,"With Boca a point clear, Argentina’s top flight set for a gripping finale",End of the league campaign promises a nail-biting finale and the presence of each challenger's nemesis only increases the potential for morbid speculation and outrageous conspiracy theories. Leer más,Dan Edwards,"With Boca a point clear, Argentina’s top flight set for a gripping finale. End of the league campaign promises a nail-biting finale and the presence of each challenger's nemesis only increases the potential for morbid speculation and outrageous conspiracy theories. Leer más",2022-10-20,2022-10-20 21:51:09,220,"With Boca a point clear, Argentina’s top flight set for a gripping finale. End of the league campaign promises a gripping finale and the presence of each challenger's nemesis only increases the potential for morbid speculation and outrageous conspiracy theories. Leer más"
221,bat,"OAS sends mission to Peru, supports government in face of political crisis","Organisation of American States expresses its support for Peruvian government and decides to send a mission to the country after President Pedro Castillo, under investigation for corruption, asked for help to overcome the political crisis.
 Leer más",Mariel Priven,"OAS sends mission to Peru, supports government in face of political crisis. Organisation of American States expresses its support for Peruvian government and decides to send a mission to the country after President Pedro Castillo, under investigation for corruption, asked for help to overcome the political crisis.
 Leer más",2022-10-20,2022-10-20 20:58:45,221,"OAS sends mission to Peru, supports government in face of political crisis. OAS expresses OAS's support for Peruvian government and decides to send a mission to Peru after President Pedro Castillo, under investigation for corruption, asked for help to overcome the political crisis.
 Leer más"
222,bat,Argentina’s economy grew in August despite political crisis,"Economy expanded 0.4% in August compared to July; From a year ago, the economy grew 6.4%, according to government data. Leer más","Patrick Gillespie, Bloomberg","Argentina’s economy grew in August despite political crisis. Economy expanded 0.4% in August compared to July; From a year ago, the economy grew 6.4%, according to government data. Leer más",2022-10-20,2022-10-20 20:17:58,222,"Argentina’s economy grew in August despite political crisis. Argentina’s economy expanded 0.4% in August compared to July; From a year ago, Argentina’s economy grew 6.4%, according to government data. Leer más"
223,bat,President threatens legal action after 'Big Brother' contestant accuses him of corruption,"Contestant on 'Gran Hermano' – the local version of the 'Big Brother' reality TV show – claims that President Alberto Fernández is guilty of bribery and corruption; Casa Rosada denies claims, threatens legal action. Leer más",Sam Forster,"President threatens legal action after 'Big Brother' contestant accuses him of corruption. Contestant on 'Gran Hermano' – the local version of the 'Big Brother' reality TV show – claims that President Alberto Fernández is guilty of bribery and corruption; Casa Rosada denies claims, threatens legal action. Leer más",2022-10-20,2022-10-20 19:58:31,223,"President threatens legal action after 'Big Brother' contestant accuses President Alberto Fernández of corruption. Contestant on 'Gran Hermano' – the local version of 'Big Brother' – claims that President Alberto Fernández is guilty of bribery and corruption; Casa Rosada denies claims, threatens legal action. Leer más"
224,bat,"Javier Milei claims he turned down US$300,000 offer not to run in 2021","The deputy of La Libertad Avanza lawmaker alleges he refused a six-figure sum from ""an important politician"" who did not want him to compete in the last PASO.
 Leer más",Mariel Priven,"Javier Milei claims he turned down US$300,000 offer not to run in 2021. The deputy of La Libertad Avanza lawmaker alleges he refused a six-figure sum from ""an important politician"" who did not want him to compete in the last PASO.
 Leer más",2022-10-20,2022-10-20 19:48:10,224,"Javier Milei claims Javier Milei turned down US$300,000 offer not to run in 2021. The deputy of Javier Milei alleges Javier Milei refused US$300,000 offer not to run in 2021 from ""an important politician"" who did not want Javier Milei to compete in the last PASO.
 Leer más"
225,bat,What can cities do to mitigate and adapt to the effects of climate change?,"The challenges posed by climate change require immediate actions, which national governments are not carrying out to the extent they are needed. Leer más",Sam Forster,"What can cities do to mitigate and adapt to the effects of climate change?. The challenges posed by climate change require immediate actions, which national governments are not carrying out to the extent they are needed. Leer más",2022-10-20,2022-10-20 18:20:19,225,"What can cities do to mitigate and adapt to the effects of climate change?. The challenges posed by climate change require immediate actions, which national governments are not carrying out to the extent national governments are needed. Leer más"
226,bat,British Prime Minister Liz Truss resigns after just 44 days in office,"British Prime Minister Liz Truss announces her resignation, just 44 days after taking office; Conservative leader admits she cannot lead party and says her replacement will be chosen by next week.  Leer más",James Grainger,"British Prime Minister Liz Truss resigns after just 44 days in office. British Prime Minister Liz Truss announces her resignation, just 44 days after taking office; Conservative leader admits she cannot lead party and says her replacement will be chosen by next week.  Leer más",2022-10-20,2022-10-20 12:51:30,226,"British Prime Minister Liz Truss her resignation after just 44 days in office. British Prime Minister Liz Truss announces British Prime Minister Liz Truss's resignation, just 44 days after taking office; British Prime Minister Liz Truss admits British Prime Minister Liz Truss cannot lead party and says British Prime Minister Liz Truss's replacement will be chosen by next week.  Leer más"
227,bat,Oxford & Cambridge dinner returns,"After a three-year hiatus due to the coronavirus pandemic, the Oxford & Cambridge Annual Dinner will be returning next month. Leer más",Michael Soltys,"Oxford & Cambridge dinner returns. After a three-year hiatus due to the coronavirus pandemic, the Oxford & Cambridge Annual Dinner will be returning next month. Leer más",2022-10-20,2022-10-20 11:51:07,227,"Oxford & Cambridge dinner returns. After a three-year hiatus due to the coronavirus pandemic, the Oxford & Cambridge Annual Dinner will be returning next month. Leer más"
228,bat,Final few of grounded plane’s crew end fourth-month stopover in Argentina,"Five remaining crew members – three Iranian, two Venezuelan – of the Emtrasur cargo plane detained at Ezeiza International Airport since June given permission to depart by judge. Leer más",James Grainger,"Final few of grounded plane’s crew end fourth-month stopover in Argentina. Five remaining crew members – three Iranian, two Venezuelan – of the Emtrasur cargo plane detained at Ezeiza International Airport since June given permission to depart by judge. Leer más",2022-10-20,2022-10-20 04:04:13,228,"Final few of grounded plane’s crew end fourth-month stopover in Argentina. Five remaining crew members – three Iranian, two Venezuelan – of grounded plane’s detained at Ezeiza International Airport since June given permission to depart by judge. Leer más"
