,text,triplets,rel_count,err,new_text,new_triplets,tex
41,"Iraq on Saturday appealed to the U.N. to bring an end to their trade embargo, which it said is causing huge shortages of medicine and food.",<triplet> Iraq <subj> the U.N. <obj> Appeal <triplet> the U.N. <subj> Iraq <obj> Reduce Relations,2,False,"Iraq on Saturday appealed to the U.N. to bring an end to their trade em_x0002_bargo, which it said is causing huge shortages of medicine and food.",<triplet> Iraq <subj> the U.N. <obj> Appeal <triplet> the U.N. <subj> Iraq <obj> Reduce Relations,"Iraq on Saturday appealed to the U.N. to bring an end to their trade embargo, which it said is causing huge shortages of medicine and food."
42,An international aid agency appealed to the Sudanese government on Friday to urgently reconsider its ban on relief flights to southern Sudan.,<triplet> An international aid agency <subj> the Sudanese government <obj> Appeal <triplet> the Sudanese government <subj> relief flights to southern Sudan <obj> Coerce,2,False,An international aid agency appealed to the Sudanese government on Friday to urgently reconsider its ban on relief flights to southern Sudan.,<triplet> An international aid agency <subj> the Sudanese government <obj> Appeal <triplet> the Sudanese government <subj> relief flights to southern Sudan <obj> Coerce,An international aid agency appealed to the Sudanese government on Friday to urgently reconsider its ban on relief flights to southern Sudan.
43,The presidents of Iraq and Egypt called on Tuesday for the withdrawal of Syrian and other foreign forces from Lebanon to end 14 years of civil war there.,<triplet> The presidents of Iraq <subj> Syrian <obj> Appeal <triplet> The presidents of Iraq <subj> other foreign forces <obj> Appeal <triplet> Egypt <subj> Syrian <obj> Appeal <triplet> Egypt <subj> other foreign forces <obj> Appeal,4,False,The presidents of Iraq and Egypt called on Tuesday for the withdrawal of Syrian and other foreign forces from Lebanon to end 14 years of civil war there.,<triplet> The presidents of Iraq <subj> Syrian <obj> Appeal <triplet> The presidents of Iraq <subj> other foreign forces <obj> Appeal <triplet> Egypt <subj> Syrian <obj> Appeal <triplet> Egypt <subj> other foreign forces <obj> Appeal,The presidents of Iraq and Egypt called on Tuesday for the withdrawal of Syrian and other foreign forces from Lebanon to end 14 years of civil war there.
44,Leaders of the 16-member Economic Community of West African States (ECOWAS) called on Wednesday for an immediate ceasefire in war-torn Liberia,<triplet> Leaders of the 16-member Economic Community of West African States (ECOWAS) <subj> Liberia <obj> Appeal,1,False,Leaders of the 16-member Economic Community of West African States (ECOWAS) called on Wednesday for an immediate ceasefire in war-torn Liberia,<triplet> Leaders of the 16-member Economic Community of West African States (ECOWAS) <subj> Liberia <obj> Appeal,Leaders of the 16-member Economic Community of West African States (ECOWAS) called on Wednesday for an immediate ceasefire in war-torn Liberia
45,El Salvador on Monday requested an urgent Security Council meeting on Wednesday to deal with what it called violations by Nicaragua of the Central American peace accords.,<triplet> El Salvador <subj> Security Council <obj> Appeal <triplet> El Salvador <subj> Nicaragua <obj> Disapprove <triplet> Nicaragua <subj> the Central American peace accords <obj> Reduce Relations,3,False,El Salvador on Monday requested an urgent Security Council meeting on Wednesday to deal with what it called violations by Nicaragua of the Central American peace accords.,<triplet> El Salvador <subj> Security Council <obj> Appeal <triplet> El Salvador <subj> Nicaragua <obj> Disapprove <triplet> Nicaragua <subj> the Central American peace accords <obj> Reduce Relations,El Salvador on Monday requested an urgent Security Council meeting on Wednesday to deal with what it called violations by Nicaragua of the Central American peace accords.
46,"The Russian Foreign Minister Sergei Lavrov said here Saturday that he urges Iran and the EU trio (France, Germany, and Britain) to reach an agreement in their talks on Iran’s nuclear program.","<triplet> The Russian Foreign Minister Sergei Lavrov <subj> Iran <obj> Appeal <triplet> The Russian Foreign Minister Sergei Lavrov <subj> the EU trio (France, Germany, and Britain) <obj> Appeal <triplet> Iran <subj> the EU trio (France, Germany, and Britain) <obj> Consult <triplet> the EU trio (France, Germany, and Britain) <subj> Iran <obj> Consult",4,False,"The Russian Foreign Minister Sergei Lavrov said here Saturday that he urges Iran and the EU trio (France, Germany, and Britain) to reach an agreement in their talks on Iran’s nuclear program.","<triplet> The Russian Foreign Minister Sergei Lavrov <subj> Iran <obj> Appeal <triplet> The Russian Foreign Minister Sergei Lavrov <subj> the EU trio (France, Germany, and Britain) <obj> Appeal <triplet> Iran <subj> the EU trio (France, Germany, and Britain) <obj> Consult <triplet> the EU trio (France, Germany, and Britain) <subj> Iran <obj> Consult","The Russian Foreign Minister Sergei Lavrov said here Saturday that he urges Iran and the EU trio (France, Germany, and Britain) to reach an agreement in their talks on Iran’s nuclear program."
47,The International Crisis Group has called on the UN stabilization mission in Haiti to broker an agreement among Haitians that “establishes common objectives for the next government.”,<triplet> The International Crisis Group <subj> the UN stabilization mission in Haiti <obj> Appeal,1,False,The International Crisis Group has called on the UN stabilization mission in Haiti to broker an agreement among Haitians that “establishes common objectives for the next government.”,<triplet> The International Crisis Group <subj> the UN stabilization mission in Haiti <obj> Appeal,The International Crisis Group has called on the UN stabilization mission in Haiti to broker an agreement among Haitians that “establishes common objectives for the next government.”
48,Senior Hungarian and Romanian officials agreed on Wednesday that their countries should cooperate to encourage Romanian refugees in Hungary to return home.,<triplet> Senior Hungarian <subj> Romanian officials <obj> Express Intent to Cooperate <triplet> Romanian officials <subj> Senior Hungarian <obj> Express Intent to Cooperate <triplet> their countries <subj> Romanian refugees in Hungary <obj> Appeal,3,False,Senior Hungarian and Romanian officials agreed on Wednesday that their countries should cooperate to encourage Romanian refugees in Hungary to return home.,<triplet> Senior Hungarian <subj> Romanian officials <obj> Express Intent to Cooperate <triplet> Romanian officials <subj> Senior Hungarian <obj> Express Intent to Cooperate <triplet> their countries <subj> Romanian refugees in Hungary <obj> Appeal,Senior Hungarian and Romanian officials agreed on Wednesday that their countries should cooperate to encourage Romanian refugees in Hungary to return home.
49,"The Asia-Pacific Economic Cooperation (APEC) forum has agreed to set up an energy research center in Tokyo to further develop its regional energy projections, officials said Thursday.",<triplet> The Asia-Pacific Economic Cooperation (APEC) forum <subj> Tokyo <obj> Engage In Material Cooperation <triplet> officials <subj> The Asia-Pacific Economic Cooperation (APEC) forum <obj> Make Public Statement <triplet> officials <subj> Tokyo <obj> Make Public Statement,3,False,"The Asia-Pacific Economic Cooperation (APEC) forum has agreed to set up an energy research center in Tokyo to further develop its regional energy projections, officials said Thursday.",<triplet> The Asia-Pacific Economic Cooperation (APEC) forum <subj> Tokyo <obj> Engage In Material Cooperation <triplet> officials <subj> The Asia-Pacific Economic Cooperation (APEC) forum <obj> Make Public Statement <triplet> officials <subj> Tokyo <obj> Make Public Statement,"The Asia-Pacific Economic Cooperation (APEC) forum has agreed to set up an energy research center in Tokyo to further develop its regional energy projections, officials said Thursday."
50,"The United States and Jordan have agreed upon a new free-trade pact between the two countries, the White House announced Tuesday",<triplet> the White House <subj> The United States <obj> Make Public Statement <triplet> the White House <subj> Jordan <obj> Make Public Statement <triplet> The United States <subj> Jordan <obj> Engage In Material Cooperation <triplet> Jordan <subj> The United States <obj> Engage In Material Cooperation,4,False,"The United States and Jordan have agreed upon a new free-trade pact be_x0002_tween the two countries, the White House announced Tuesday",<triplet> the White House <subj> The United States <obj> Make Public Statement <triplet> the White House <subj> Jordan <obj> Make Public Statement <triplet> The United States <subj> Jordan <obj> Engage In Material Cooperation <triplet> Jordan <subj> The United States <obj> Engage In Material Cooperation,"The United States and Jordan have agreed upon a new free-trade pact between the two countries, the White House announced Tuesday"
51,"Jordan and Britain have agreed to undertake joint military exercises this month, a Jordanian official confirmed",<triplet> a Jordanian official <subj> Jordan <obj> Make Public Statement <triplet> a Jordanian official <subj> Britain <obj> Make Public Statement <triplet> Jordan <subj> Britain <obj> Engage In Material Cooperation <triplet> Britain <subj> Jordan <obj> Engage In Material Cooperation,4,False,"Jordan and Britain have agreed to undertake joint military exercises this month, a Jordanian official confirmed",<triplet> a Jordanian official <subj> Jordan <obj> Make Public Statement <triplet> a Jordanian official <subj> Britain <obj> Make Public Statement <triplet> Jordan <subj> Britain <obj> Engage In Material Cooperation <triplet> Britain <subj> Jordan <obj> Engage In Material Cooperation,"Jordan and Britain have agreed to undertake joint military exercises this month, a Jordanian official confirmed"
