,text,label
162," Haitian journalist survived an assassination attempt on Tuesday that left Haitian journalist's car riddled with bullets in the capital of Port-au-Prince, officials said.",<triplet> assassination attempt <subj> Haitian journalist <obj> Assault <triplet> officials <subj> Haitian journalist <obj> Make Public Statement <triplet> officials <subj> assassination attempt <obj> Make Public Statement
163,Russia doubles down on 'dirty bomb' accusation against Ukraine.,<triplet> Russia <subj> Ukraine <obj> Disapprove
164,"At least 29,000 migrants have died trying to reach Europe since 2014: UN researchers.","<triplet> UN researchers <subj> At least 29,000 migrants <obj> Make Public Statement <triplet> UN researchers <subj> Europe <obj> Make Public Statement"
165," At least 29,000 migrants have died trying to reach Europe since 2014, with 5,000 deaths in the last two years, the International Organization for Migration said in a report Tuesday.","<triplet> the International Organization for Migration <subj> At least 29,000 migrants <obj> Make Public Statement <triplet> the International Organization for Migration <subj> Europe <obj> Make Public Statement"
166, Rishi Sunak promised to restore confidence and calmness to the office of British prime minister after being asked by King Charles on Tuesday to form a government.,<triplet> King Charles <subj> Rishi Sunak <obj> Demand <triplet> Rishi Sunak <subj> British prime minister <obj> Make Public Statement
167,"But, Rishi Sunak said, ""difficult decisions"" will be necessary as Britain grapples with a ""profound economic crisis.""",<triplet> Rishi Sunak <subj> Britain <obj> Make Public Statement
168,They look for deviations in women's clothing: strands of hair showing under the veil; a tunic that might not cover the pants all the way below the knee; more skin than it should be showing around the ankles.,<triplet> They <subj> women <obj> Investigate
169,Bolsonaro Is Received in New York Amid Cries of 'Myth' and 'Genocide'.,<triplet> Bolsonaro <subj> New York <obj> Consult
170,"In New York for the UN General Assembly, Bolsonaro once again met with supporters at the door of the hotel where Bolsonaro is staying, in scenes similar to those recorded in London, where Bolsonaro was on a previous commitment for the funeral of Queen Elizabeth II.",<triplet> Bolsonaro <subj> UN General Assembly <obj> Consult <triplet> Bolsonaro <subj> Queen Elizabeth II <obj> Consult
171,Brazilians Get Famous Sharing 'Real Life' in The US.,<triplet> Brazilians <subj> The US <obj> Make Public Statement
172,"Since 2009 working in civil construction in The US, Junior Pena, 37, from Minas Gerais, was ""tired of going on Instagram and seeing influencers here in the region posting influencers's houses, influencers's cars, the yellow school bus"", Junior Pena, 37, from Minas Gerais says.",<triplet> Junior Pena <subj> influencers <obj> Make Public Statement
173,Bolsonaro Declares 3 Days of Mourning for Queen Elizabeth II.,<triplet> Bolsonaro <subj> Queen Elizabeth II <obj> Make Public Statement
174,"Bolsonaro mourned, this Thursday (8), the death of Elizabeth II, whom Bolsonaro called a ""queen for all of us"", and declared 3 Days of Mourning for Queen Elizabeth II.",<triplet> Bolsonaro <subj> Elizabeth II <obj> Make Public Statement <triplet> Bolsonaro <subj> Queen Elizabeth II <obj> Make Public Statement
175,"In Brazil, Queen Elizabeth II Visited Maracanã and Inaugurated Masp.",<triplet> Queen Elizabeth II <subj> Maracanã <obj> Consult
176,"At the age of 42, and at the time 15 years into Queen Elizabeth II's reign, Queen Elizabeth II, was in Brazil.",<triplet> Queen Elizabeth II <subj> Brazil <obj> Consult
177,Brazilian Man Arrested in Argentina for Trying to Shoot Cristina Kirchner.,<triplet> Brazilian Man <subj> Cristina Kirchner <obj> Assault <triplet> Argentina <subj> Brazilian Man <obj> Coerce
178,Argentine police on Thursday night (1st) arrested a man who allegedly tried to fire a pistol at Cristina Kirchner as Cristina Kirchner arrived home in the Recoleta neighborhood of Buenos Aires.,<triplet> a man <subj> Cristina Kirchner <obj> Assault <triplet> Argentine police <subj> a man <obj> Coerce
179,Detention Center in the US where Brazilian Man Died Piles up Complaints.,<triplet> Detention Center <subj> Brazilian Man <obj> Coerce
180,"The detention center where the Brazilian citizen Kesley Vial, who died four months after Brazilian Man's detention by immigration agents in the US, was being held accumulates accusations of mistreatment by human rights organizations.",<triplet> immigration agents <subj> Brazilian Man <obj> Coerce <triplet> human rights organizations <subj> The detention center <obj> Disapprove
181,Brazilian Man Dies Abandoned by 'Coyote' while Trying to Cross US Border.,<triplet> 'Coyote' <subj> Brazilian Man <obj> Reduce Relations
182,"An investigation by the Federal Police revealed that a 21-year-old Brazilian man died last year, after falling ill while trying to cross US Border illegally, and was abandoned by a ""coyote"" ( smuggler of illegal immigrants) who continued 'Coyote''s journey with other migrants.","<triplet> Federal Police <subj> Brazilian man <obj> Investigate <triplet> ""coyote"" <subj> Brazilian man <obj> Reduce Relations"
183,Brazilian Army Avoids Military Competition Organized by Russia.,<triplet> Brazilian Army <subj> Russia <obj> Reduce Relations
184,The Brazilian Army withdrew from participating in an annual competition between military forces organized by Russia.,<triplet> The Brazilian Army <subj> an annual competition between military forces <obj> Reduce Relations
185,"The ""Brazilian nationality"" was the main reason cited in discrimination complaints reported in Portugal in 2021, accounting for 26.7% of the total of 408 complaints received by the Commission for Equality and Against Racial Discrimination (CICDR).",<triplet> the Commission for Equality and Against Racial Discrimination (CICDR) <subj> Portugal <obj> Make Public Statement <triplet> the Commission for Equality and Against Racial Discrimination (CICDR) <subj> Brazilian <obj> Make Public Statement <triplet> Portugal <subj> Brazilian <obj> Coerce
186,Russia Promotes Propaganda Show in Brazil and Denies Ukraine War.,<triplet> Russia <subj> Brazil <obj> Make Public Statement <triplet> Russia <subj> Ukraine <obj> Make Public Statement
187,"On Thursday night, Russia promoted a concert by the Turetski Choir, one of the most traditional musical ensembles in the country, at the Simón Bolívar auditorium, at the Latin America Memorial in São Paulo.",<triplet> Russia <subj> Turetski Choir <obj> Make Public Statement
188,"Just before a concert by the Turetski Choir, one of the most traditional musical ensembles in the country began, Russia's consul general in São Paulo, Vladimir Tokmakov, denied the existence of a local conflict and claimed that a special operation was under way, echoing the Kremlin's narrative.
Leia mais (07/29/2022 - 10h15)","<triplet> Russia's consul general in São Paulo, Vladimir Tokmakov <subj> Kremlin <obj> Make Public Statement"
189,"Hungary Offered Help for Bolsonaro's Re-Election, Internal Report Shows.",<triplet> Hungary <subj> Bolsonaro <obj> Express Intend to Cooperate <triplet> Internal Report <subj> Hungary <obj> Make Public Statement <triplet> Internal Report <subj> Bolsonaro <obj> Make Public Statement
190," Hungarian Chancellor Péter Szijjártó the Hungarian offer help Bolsonaro's Re-Election (PL) during a meeting with the Minister of Women, Family and Human Rights, Cristiane Britto","<triplet> Hungarian Chancellor Péter Szijjártó <subj> Bolsonaro <obj> Express Intend to Cooperate <triplet> Hungarian Chancellor Péter Szijjártó <subj> the Minister of Women, Family and Human Rights, Cristiane Britto <obj> Consult"
191," a meeting with the Minister of Women, Family and Human Rights, Cristiane Britto took place in London in early July, and the Hungarian offer was reported by Cristiane the Minister of Women, Family and Human Rights, Cristiane Britto in an internal travel report obtained by Folha.","<triplet>  Minister of Women, Family and Human Rights, Cristiane Britt <subj>  Londo <obj> Consult <triplet>  the Minister of Women, Family and Human Rights, Cristiane Britt <subj>  the Hungaria <obj> Make Public Statement"
192, The two authorities were in the UK to attend the International Ministerial Conference on Freedom of Religion or Belief.,<triplet>  The two authoritie <subj>  the U <obj> Consult
193,Al Gore: Talking about The Internationalization of the Amazon Is Absurd and Ridiculous.,<triplet> Al Gore <subj> the Amazon <obj> Make Public Statement
194,Sunak names team of familiar faces to steer UK through crisis.,<triplet> Sunak <subj> UK <obj> Make Public Statement
195,Cristina Fernández de Kirchner reignites infighting in the ruling coalition by criticising price increases authorised by Cristina Fernández de Kirchner's own government.,<triplet> Cristina Fernández de Kirchner <subj> Cristina Fernández de Kirchner's own government <obj> Disapprove
196,Argentina downgraded by Fitch on rising debt repayment risk.,<triplet> Fitch <subj> Argentina <obj> Disapprove
197,Argentina's credit score cut by a notch to CCC- from CCC as Fitch warns of “highly constrained” external-liquidity position will undermine,<triplet> Fitch <subj> Argentina <obj> Disapprove
198,Bolsonaro stalls in polls after ally clashes with police.,<triplet> ally <subj> police <obj> Fight
199,ally fires at authorities and lobs grenades in near-fatal shootout; Incumbent Brazilian president loses steam in closing days of race.,<triplet> ally <subj> authorities <obj> Fight
200,"Potential 2023 candidates are the talk of the town as top names from the opposition Juntos por el Cambio coalition turn out in large numbers at the town for the launch of Macri's new book, ‘Para Qué.’ Leer más",<triplet> the town <subj> Potential 2023 candidates <obj> Make Public Statement <triplet> the opposition <subj> the town <obj> Consult
201,Whirlpool touts bet on troubled Argentina as others steer clear.,<triplet> Whirlpool touts <subj> Argentina <obj> Engage In Material Cooperation
202,Whirlpool is betting on demand for front-load washing machines in Latin America with a new state-of-the-art plant in Pilar.,<triplet> Whirlpool <subj> Latin America <obj> Engage In Material Cooperation
203,LGBT football fans fight for safe space in Brazil stadiums.,<triplet> LGBT football fans <subj> Brazil <obj> Demand
204,Some clubs in Brazil are providing rare safe spaces for gay fans who often steer clear of football stadiums for fear of coming under attack.,<triplet> Brazil <subj> gay fans <obj> Provide Aid
205,Argentina’s government last week confirmed emergency food aid payment would be made for those living in extreme poverty who do not receive any state aid.,<triplet> Argentina’s government <subj> those living in extreme poverty <obj> Provide Aid
206,"EU ‘fully committed’ to Mercosur free-trade deal, says top official.",<triplet> EU <subj> Mercosur <obj> Express Intend to Cooperate
207,City Hall seeks 50 million pesos from 366 parents.,<triplet> City Hall <subj> 366 parents <obj> Demand
208,Buenos Aires City government files criminal charges against 366 parents; Authorities seeking more than 50 million pesos in costs allegedly incurred by shutdowns.,<triplet> Buenos Aires City government <subj> 366 parents <obj> Disapprove
209,Máximo Kirchner: ‘Máximo Kirchner don't think Cristina will be a candidate in 2023’.,<triplet> Máximo Kirchner <subj> Cristina <obj> Make Public Statement
210,"Máximo Kirchner says that “today, Peronism has no candidates” but that Máximo Kirchner's mother, Cristina Fernándex de Kirchner, is unlikely to run for president next year.",<triplet> Máximo Kirchner <subj> Peronism <obj> Make Public Statement <triplet> Máximo Kirchner's mother <subj> Cristina Fernándex de Kirchner <obj> Make Public Statement
